[07:55:19] plumber | Kendall FL | scraped 69, +0 leads | maps total: 5796
[07:55:53] plumber | Lake Park FL | scraped 78, +1 leads | maps total: 5797
[07:56:15] plumber | Lake Worth Beach FL | scraped 68, +0 leads | maps total: 5797
[07:56:50] plumber | Lantana FL | scraped 70, +1 leads | maps total: 5798
[07:57:12] plumber | Lauderdale Lakes FL | scraped 73, +0 leads | maps total: 5798
[07:57:34] plumber | Lauderhill FL | scraped 77, +0 leads | maps total: 5798
[07:57:56] plumber | Lighthouse Point FL | scraped 71, +0 leads | maps total: 5798
[07:58:19] plumber | Margate FL | scraped 73, +0 leads | maps total: 5798
[07:58:43] plumber | Medley FL | scraped 55, +0 leads | maps total: 5798
[07:59:06] plumber | Miami FL | scraped 72, +0 leads | maps total: 5798
[07:59:28] plumber | Miami Beach FL | scraped 61, +0 leads | maps total: 5798
[07:59:50] plumber | Miami Gardens FL | scraped 69, +0 leads | maps total: 5798
[08:00:19] plumber | Miami Lakes FL | scraped 67, +1 leads | maps total: 5799
[08:00:41] plumber | Miami Shores FL | scraped 60, +0 leads | maps total: 5799
[08:01:03] plumber | Miami Springs FL | scraped 61, +0 leads | maps total: 5799
[08:01:25] plumber | Miramar FL | scraped 71, +0 leads | maps total: 5799
[08:01:49] plumber | North Bay Village FL | scraped 58, +1 leads | maps total: 5800
[08:02:11] plumber | North Lauderdale FL | scraped 74, +0 leads | maps total: 5800
[08:02:33] plumber | North Miami FL | scraped 62, +0 leads | maps total: 5800
[08:02:56] plumber | North Miami Beach FL | scraped 63, +0 leads | maps total: 5800
[08:03:18] plumber | Oakland Park FL | scraped 76, +0 leads | maps total: 5800
[08:03:41] plumber | Opa-locka FL | scraped 58, +0 leads | maps total: 5800
[08:04:05] plumber | Palm Beach FL | scraped 65, +0 leads | maps total: 5800
[08:04:27] plumber | Palm Beach Gardens FL | scraped 74, +0 leads | maps total: 5800
[08:04:49] plumber | Palm Springs FL | scraped 61, +0 leads | maps total: 5800
[08:05:11] plumber | Palmetto Bay FL | scraped 67, +0 leads | maps total: 5800
[08:05:34] plumber | Parkland FL | scraped 72, +0 leads | maps total: 5800
[08:05:56] plumber | Pembroke Park FL | scraped 70, +0 leads | maps total: 5800
[08:06:18] plumber | Pembroke Pines FL | scraped 70, +0 leads | maps total: 5800
[08:06:40] plumber | Pinecrest FL | scraped 61, +0 leads | maps total: 5800
[08:07:52] cabinet maker | Aventura FL | scraped 71, +39 leads | maps total: 5839
[08:08:27] cabinet maker | Bal Harbour FL | scraped 61, +23 leads | maps total: 5862
[08:09:26] cabinet maker | Bay Harbor Islands FL | scraped 51, +13 leads | maps total: 5875
[08:09:53] cabinet maker | Biscayne Park FL | scraped 57, +8 leads | maps total: 5883
[08:11:04] cabinet maker | Boca Raton FL | scraped 76, +41 leads | maps total: 5924
[08:11:39] cabinet maker | Boynton Beach FL | scraped 68, +29 leads | maps total: 5953
[08:12:15] cabinet maker | Coconut Creek FL | scraped 62, +26 leads | maps total: 5979
[08:12:43] cabinet maker | Coconut Grove FL | scraped 62, +19 leads | maps total: 5998
[08:13:32] cabinet maker | Coral Gables FL | scraped 64, +13 leads | maps total: 6011
[08:14:01] cabinet maker | Coral Springs FL | scraped 60, +14 leads | maps total: 6025
[08:14:30] cabinet maker | Coral Terrace FL | scraped 47, +8 leads | maps total: 6033
[08:15:00] cabinet maker | Country Club FL | scraped 59, +16 leads | maps total: 6049
[08:16:02] cabinet maker | Cutler Bay FL | scraped 61, +17 leads | maps total: 6066
[08:16:56] cabinet maker | Dania Beach FL | scraped 69, +24 leads | maps total: 6090
[08:17:57] cabinet maker | Davie FL | scraped 70, +16 leads | maps total: 6106
[08:18:27] cabinet maker | Deerfield Beach FL | scraped 69, +16 leads | maps total: 6122
[08:18:53] cabinet maker | Delray Beach FL | scraped 70, +10 leads | maps total: 6132
[08:19:39] cabinet maker | Doral FL | scraped 64, +29 leads | maps total: 6161
[08:20:04] cabinet maker | El Portal FL | scraped 59, +6 leads | maps total: 6167
[08:20:22] cabinet maker | Florida City FL | scraped 37, +5 leads | maps total: 6172
[08:20:50] cabinet maker | Fontainebleau FL | scraped 54, +3 leads | maps total: 6175
[08:22:13] cabinet maker | Fort Lauderdale FL | scraped 71, +21 leads | maps total: 6196
[08:22:55] cabinet maker | Golden Beach FL | scraped 69, +7 leads | maps total: 6203
[08:23:24] cabinet maker | Greenacres FL | scraped 51, +26 leads | maps total: 6229
[08:23:52] cabinet maker | Hallandale Beach FL | scraped 69, +10 leads | maps total: 6239
[08:24:20] cabinet maker | Hialeah FL | scraped 54, +16 leads | maps total: 6255
[08:25:31] cabinet maker | Hialeah Gardens FL | scraped 57, +6 leads | maps total: 6261
[08:26:06] cabinet maker | Hillsboro Beach FL | scraped 55, +3 leads | maps total: 6264
[08:26:35] cabinet maker | Hollywood FL | scraped 68, +10 leads | maps total: 6274
[08:26:54] cabinet maker | Homestead FL | scraped 33, +4 leads | maps total: 6278
[08:27:31] cabinet maker | Jupiter FL | scraped 56, +24 leads | maps total: 6302
[08:27:59] cabinet maker | Kendall FL | scraped 59, +12 leads | maps total: 6314
[08:28:21] cabinet maker | Key Biscayne FL | scraped 2, +0 leads | maps total: 6314
[08:28:51] cabinet maker | Lake Park FL | scraped 67, +6 leads | maps total: 6320
[08:29:27] cabinet maker | Lake Worth Beach FL | scraped 64, +5 leads | maps total: 6325
[08:29:36] cabinet maker | Lantana FL | scraped 14, +0 leads | maps total: 6325
[08:30:05] cabinet maker | Lauderdale Lakes FL | scraped 70, +4 leads | maps total: 6329
[08:30:33] cabinet maker | Lauderhill FL | scraped 63, +8 leads | maps total: 6337
[08:31:01] cabinet maker | Lighthouse Point FL | scraped 55, +4 leads | maps total: 6341
[08:31:29] cabinet maker | Margate FL | scraped 64, +5 leads | maps total: 6346
[08:32:01] cabinet maker | Medley FL | scraped 58, +3 leads | maps total: 6349
[08:32:25] cabinet maker | Miami FL | scraped 67, +3 leads | maps total: 6352
[08:32:49] cabinet maker | Miami Beach FL | scraped 65, +2 leads | maps total: 6354
[08:33:20] cabinet maker | Miami Gardens FL | scraped 60, +1 leads | maps total: 6355
[08:33:46] cabinet maker | Miami Lakes FL | scraped 64, +4 leads | maps total: 6359
[08:34:15] cabinet maker | Miami Shores FL | scraped 64, +2 leads | maps total: 6361
[08:34:37] cabinet maker | Miami Springs FL | scraped 62, +0 leads | maps total: 6361
[08:35:00] cabinet maker | Miramar FL | scraped 61, +2 leads | maps total: 6363
[08:35:10] cabinet maker | North Bay Village FL | scraped 7, +0 leads | maps total: 6363
[08:35:33] cabinet maker | North Lauderdale FL | scraped 68, +1 leads | maps total: 6364
[08:35:56] cabinet maker | North Miami FL | scraped 64, +4 leads | maps total: 6368
[08:36:33] cabinet maker | North Miami Beach FL | scraped 64, +0 leads | maps total: 6368
[08:36:59] cabinet maker | Oakland Park FL | scraped 57, +14 leads | maps total: 6382
[08:37:26] cabinet maker | Opa-locka FL | scraped 44, +0 leads | maps total: 6382
[08:37:58] cabinet maker | Palm Beach FL | scraped 65, +5 leads | maps total: 6387
[08:38:24] cabinet maker | Palm Beach Gardens FL | scraped 72, +8 leads | maps total: 6395
[08:38:49] cabinet maker | Palm Springs FL | scraped 58, +1 leads | maps total: 6396
[08:39:20] cabinet maker | Palmetto Bay FL | scraped 57, +2 leads | maps total: 6398
[08:39:48] cabinet maker | Parkland FL | scraped 71, +10 leads | maps total: 6408
[08:40:11] cabinet maker | Pembroke Park FL | scraped 61, +2 leads | maps total: 6410
[08:40:36] cabinet maker | Pembroke Pines FL | scraped 65, +2 leads | maps total: 6412
[08:41:06] cabinet maker | Pinecrest FL | scraped 47, +1 leads | maps total: 6413
[08:41:38] cabinet maker | Plantation FL | scraped 63, +2 leads | maps total: 6415
[08:42:31] cabinet maker | Pompano Beach FL | scraped 72, +11 leads | maps total: 6426
[08:43:01] cabinet maker | Riviera Beach FL | scraped 66, +6 leads | maps total: 6432
[08:43:23] cabinet maker | Royal Palm Beach FL | scraped 66, +3 leads | maps total: 6435
[08:43:47] cabinet maker | Sea Ranch Lakes FL | scraped 56, +0 leads | maps total: 6435
[08:44:09] cabinet maker | South Miami FL | scraped 65, +1 leads | maps total: 6436
[08:45:11] cabinet maker | Southwest Ranches FL | scraped 67, +7 leads | maps total: 6443
[08:45:36] cabinet maker | Sunny Isles Beach FL | scraped 62, +1 leads | maps total: 6444
[08:45:58] cabinet maker | Sunrise FL | scraped 47, +4 leads | maps total: 6448
[08:46:26] cabinet maker | Surfside FL | scraped 72, +9 leads | maps total: 6457
[08:46:50] cabinet maker | Sweetwater FL | scraped 57, +3 leads | maps total: 6460
[08:47:13] cabinet maker | Tamarac FL | scraped 67, +0 leads | maps total: 6460
[08:47:44] cabinet maker | Tamiami FL | scraped 63, +9 leads | maps total: 6469
[08:48:12] cabinet maker | The Hammocks FL | scraped 52, +4 leads | maps total: 6473
[08:48:34] cabinet maker | Virginia Gardens FL | scraped 60, +1 leads | maps total: 6474
[08:49:07] cabinet maker | Wellington FL | scraped 9, +1 leads | maps total: 6475
[08:49:29] cabinet maker | West Miami FL | scraped 60, +0 leads | maps total: 6475
[08:49:51] cabinet maker | West Park FL | scraped 51, +0 leads | maps total: 6475
[08:50:13] cabinet maker | Westchester FL | scraped 55, +0 leads | maps total: 6475
[08:50:48] cabinet maker | Weston FL | scraped 69, +6 leads | maps total: 6481
[08:51:23] cabinet maker | Wilton Manors FL | scraped 56, +2 leads | maps total: 6483
[08:51:48] sign shop | Bal Harbour FL | scraped 1, +0 leads | maps total: 6483
[08:51:56] sign shop | Bay Harbor Islands FL | scraped 6, +2 leads | maps total: 6485
[08:52:40] sign shop | Boca Raton FL | scraped 2, +2 leads | maps total: 6487
[08:53:04] sign shop | Boynton Beach FL | scraped 2, +1 leads | maps total: 6488
[08:53:18] sign shop | Coconut Creek FL | scraped 1, +0 leads | maps total: 6488
[08:54:04] sign shop | Cooper City FL | scraped 14, +8 leads | maps total: 6496
[08:54:26] sign shop | Coral Gables FL | scraped 1, +0 leads | maps total: 6496
[08:55:30] sign shop | Cutler Bay FL | scraped 13, +8 leads | maps total: 6504
[08:56:34] sign shop | Deerfield Beach FL | scraped 4, +0 leads | maps total: 6504
[08:57:31]   ! 4 empty scrapes in a row — likely Google block; backing off 15 min
[09:08:04] sign shop | Greenacres FL | scraped 25, +15 leads | maps total: 6519
[09:08:27] sign shop | Hallandale Beach FL | scraped 2, +0 leads | maps total: 6519
[09:09:31] sign shop | Hillsboro Beach FL | scraped 1, +0 leads | maps total: 6519
[09:10:07] sign shop | Jupiter FL | scraped 1, +0 leads | maps total: 6519
[09:10:29] sign shop | Kendall FL | scraped 1, +0 leads | maps total: 6519
[09:10:51] sign shop | Key Biscayne FL | scraped 2, +0 leads | maps total: 6519
[09:12:08] sign shop | Lauderhill FL | scraped 14, +4 leads | maps total: 6523
[09:12:30] sign shop | Lighthouse Point FL | scraped 2, +0 leads | maps total: 6523
[09:12:52] sign shop | Margate FL | scraped 1, +0 leads | maps total: 6523
[09:15:11] sign shop | Miami Springs FL | scraped 2, +0 leads | maps total: 6523
[09:16:51] sign shop | Oakland Park FL | scraped 1, +0 leads | maps total: 6523
[09:18:24] sign shop | Palmetto Bay FL | scraped 4, +1 leads | maps total: 6524
[09:18:38] sign shop | Parkland FL | scraped 1, +0 leads | maps total: 6524
[09:19:18] sign shop | Pembroke Pines FL | scraped 3, +0 leads | maps total: 6524
[09:19:47] sign shop | Plantation FL | scraped 2, +0 leads | maps total: 6524
[09:20:52] sign shop | Royal Palm Beach FL | scraped 2, +0 leads | maps total: 6524
[09:21:42] sign shop | Southwest Ranches FL | scraped 1, +0 leads | maps total: 6524
[09:22:04] sign shop | Sunny Isles Beach FL | scraped 1, +0 leads | maps total: 6524
[09:22:26] sign shop | Sunrise FL | scraped 1, +0 leads | maps total: 6524
[09:23:10] sign shop | Sweetwater FL | scraped 1, +0 leads | maps total: 6524
[09:24:09] sign shop | The Hammocks FL | scraped 2, +0 leads | maps total: 6524
[09:26:42] machine shop | Aventura FL | scraped 58, +19 leads | maps total: 6543
[09:26:57] machine shop | Bal Harbour FL | scraped 8, +1 leads | maps total: 6544
[09:27:07] machine shop | Bay Harbor Islands FL | scraped 8, +0 leads | maps total: 6544
[09:27:19] machine shop | Biscayne Park FL | scraped 8, +2 leads | maps total: 6546
[09:27:37] machine shop | Boca Raton FL | scraped 28, +9 leads | maps total: 6555
[09:27:48] machine shop | Boynton Beach FL | scraped 9, +2 leads | maps total: 6557
[09:28:17] machine shop | Coconut Creek FL | scraped 22, +7 leads | maps total: 6564
[09:28:32] machine shop | Coconut Grove FL | scraped 14, +3 leads | maps total: 6567
[09:29:01] machine shop | Cooper City FL | scraped 65, +22 leads | maps total: 6589
[09:29:11] machine shop | Coral Gables FL | scraped 9, +1 leads | maps total: 6590
[09:29:31] machine shop | Coral Springs FL | scraped 17, +4 leads | maps total: 6594
[09:29:39] machine shop | Coral Terrace FL | scraped 3, +0 leads | maps total: 6594
[09:30:12] machine shop | Country Club FL | scraped 53, +19 leads | maps total: 6613
[09:30:22] machine shop | Cutler Bay FL | scraped 8, +1 leads | maps total: 6614
[09:30:38] machine shop | Dania Beach FL | scraped 18, +5 leads | maps total: 6619
[09:30:46] machine shop | Davie FL | scraped 5, +0 leads | maps total: 6619
[09:30:58] machine shop | Deerfield Beach FL | scraped 12, +3 leads | maps total: 6622
[09:31:06] machine shop | Delray Beach FL | scraped 13, +1 leads | maps total: 6623
[09:31:28] machine shop | Doral FL | scraped 24, +6 leads | maps total: 6629
[09:31:40] machine shop | El Portal FL | scraped 18, +1 leads | maps total: 6630
[09:37:21] machine shop | Florida City FL | scraped 66, +16 leads | maps total: 6646
[09:37:37] machine shop | Fontainebleau FL | scraped 7, +1 leads | maps total: 6647
[09:53:24] machine shop | Fort Lauderdale FL | scraped 58, +14 leads | maps total: 6661
[09:53:57] machine shop | Golden Beach FL | scraped 72, +21 leads | maps total: 6682
[09:57:02] machine shop | Greenacres FL | scraped 67, +21 leads | maps total: 6703
[10:12:40] machine shop | Hialeah FL | scraped 39, +4 leads | maps total: 6707
[10:13:08] machine shop | Hialeah Gardens FL | scraped 21, +6 leads | maps total: 6713
[10:13:19] machine shop | Hillsboro Beach FL | scraped 10, +0 leads | maps total: 6713
[10:13:35] machine shop | Hollywood FL | scraped 9, +1 leads | maps total: 6714
[10:52:28] machine shop | Homestead FL | scraped 65, +0 leads | maps total: 6714
[10:52:40] machine shop | Jupiter FL | scraped 7, +2 leads | maps total: 6716
[10:52:52] machine shop | Kendall FL | scraped 11, +1 leads | maps total: 6717
[10:53:25] machine shop | Key Biscayne FL | scraped 76, +15 leads | maps total: 6732
[10:53:37] machine shop | Lake Park FL | scraped 10, +1 leads | maps total: 6733
[10:53:46] machine shop | Lake Worth Beach FL | scraped 3, +1 leads | maps total: 6734
[10:53:54] machine shop | Lantana FL | scraped 9, +0 leads | maps total: 6734
[10:54:28] machine shop | Lauderdale Lakes FL | scraped 51, +11 leads | maps total: 6745
[10:54:55] machine shop | Lauderhill FL | scraped 48, +10 leads | maps total: 6755
[10:55:16] machine shop | Lighthouse Point FL | scraped 39, +4 leads | maps total: 6759
[10:55:24] machine shop | Margate FL | scraped 3, +0 leads | maps total: 6759
[10:55:34] machine shop | Medley FL | scraped 11, +0 leads | maps total: 6759
[10:56:15] machine shop | Miami FL | scraped 38, +7 leads | maps total: 6766
[10:57:38] machine shop | Miami Beach FL | scraped 53, +13 leads | maps total: 6779
[10:58:40] machine shop | Miami Gardens FL | scraped 65, +7 leads | maps total: 6786
[10:59:15] machine shop | Miami Lakes FL | scraped 54, +14 leads | maps total: 6800
[10:59:26] machine shop | Miami Shores FL | scraped 14, +1 leads | maps total: 6801
[11:03:47] machine shop | Miami Springs FL | scraped 56, +7 leads | maps total: 6808
[11:03:57] machine shop | Miramar FL | scraped 7, +0 leads | maps total: 6808
[11:04:16] machine shop | North Bay Village FL | scraped 20, +1 leads | maps total: 6809
[11:04:49] machine shop | North Lauderdale FL | scraped 68, +12 leads | maps total: 6821
[11:04:56] machine shop | North Miami FL | scraped 3, +0 leads | maps total: 6821
[11:05:06] machine shop | North Miami Beach FL | scraped 9, +0 leads | maps total: 6821
[11:05:21] machine shop | Oakland Park FL | scraped 19, +0 leads | maps total: 6821
[11:05:28] machine shop | Opa-locka FL | scraped 2, +0 leads | maps total: 6821
[11:06:10] machine shop | Palm Beach FL | scraped 30, +5 leads | maps total: 6826
[11:06:19] machine shop | Palm Beach Gardens FL | scraped 10, +1 leads | maps total: 6827
[11:06:28] machine shop | Palm Springs FL | scraped 11, +0 leads | maps total: 6827
[11:06:36] machine shop | Palmetto Bay FL | scraped 6, +0 leads | maps total: 6827
[11:06:59] machine shop | Parkland FL | scraped 18, +4 leads | maps total: 6831
[11:07:20] machine shop | Pembroke Park FL | scraped 23, +4 leads | maps total: 6835
[11:07:38] machine shop | Pembroke Pines FL | scraped 22, +2 leads | maps total: 6837
[11:07:53] machine shop | Pinecrest FL | scraped 4, +0 leads | maps total: 6837
[11:08:01] machine shop | Plantation FL | scraped 6, +0 leads | maps total: 6837
[11:09:19] machine shop | Pompano Beach FL | scraped 26, +2 leads | maps total: 6839
[11:09:35] machine shop | Riviera Beach FL | scraped 14, +0 leads | maps total: 6839
[11:09:45] machine shop | Royal Palm Beach FL | scraped 8, +0 leads | maps total: 6839
[11:09:59] machine shop | Sea Ranch Lakes FL | scraped 12, +2 leads | maps total: 6841
[11:10:42] machine shop | South Miami FL | scraped 31, +4 leads | maps total: 6845
[11:10:59] machine shop | Southwest Ranches FL | scraped 38, +4 leads | maps total: 6849
[11:11:34] machine shop | Sunny Isles Beach FL | scraped 77, +13 leads | maps total: 6862
[11:11:47] machine shop | Sunrise FL | scraped 12, +3 leads | maps total: 6865
